City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,guerrero negro,27.9769,-114.0611,62.55,80,53,17.9,MX,1686624726
363,mporokoso,-9.3727,30.125,58.6,61,81,3.67,ZM,1686624726
364,cabo san lucas,22.8909,-109.9124,86.31,39,0,5.75,MX,1686624659
365,kizukuri,40.8061,140.3861,70.21,83,92,5.59,JP,1686624726
366,atbasar,51.8,68.3333,62.38,45,82,18.57,KZ,1686624727
367,isla mujeres,21.2311,-86.731,84.25,85,0,13.31,MX,1686624727
368,ambalema,4.7841,-74.7627,74.97,81,67,3.91,CO,1686624727
369,shrigonda,18.6167,74.6833,82.98,58,32,16.15,IN,1686624727
370,enumclaw,47.2043,-121.9915,79.83,54,6,0.65,US,1686624255
371,durusu,41.3053,28.6767,66.83,78,94,14.0,TR,1686624727
372,isangel,-19.55,169.2667,78.91,65,100,4.61,VU,1686624727
373,loandjili,-4.7561,11.8578,73.51,94,20,3.44,CG,1686624727
374,blackfoot,43.1905,-112.345,61.05,79,91,6.93,US,1686624472
375,ziro,27.6333,93.8333,57.94,89,65,2.35,IN,1686624727
376,novyy nekouz,57.9029,38.07,53.33,69,3,1.14,RU,1686624727
377,kasongo-lunda,-6.4667,16.8167,68.9,93,81,2.06,CD,1686624728
378,shache,38.4167,77.2406,86.07,14,100,8.5,CN,1686624728
379,presidencia roque saenz pena,-26.7852,-60.4388,48.18,33,100,5.84,AR,1686624728
380,charters towers,-20.1,146.2667,79.61,42,6,5.23,AU,1686624728
381,markivka,49.5229,39.5705,52.52,86,70,10.85,UA,1686624728
382,santa cruz de tenerife,28.4682,-16.2546,71.62,91,100,10.36,ES,1686624545
383,benjamin constant,-4.3831,-70.0311,77.13,98,39,1.39,BR,1686624728
384,mokobeng,-22.9965,27.6678,53.38,41,0,12.57,BW,1686624728
385,raymond,43.9015,-70.4703,63.68,93,100,2.77,US,1686624728
386,bara,10.3744,10.7288,76.98,82,77,5.93,NG,1686624728
387,srednekolymsk,67.45,153.6833,43.29,46,100,18.68,RU,1686624729
388,goderich,43.7501,-81.7165,56.91,93,78,3.44,CA,1686624729
389,callaway,30.153,-85.5699,82.45,80,100,13.8,US,1686624729
390,eureka,40.8021,-124.1637,56.62,91,70,3.0,US,1686624729
391,san lorenzo,-25.3333,-57.5333,52.74,62,0,11.99,PY,1686624729
392,sao joao da barra,-21.6403,-41.0511,72.77,88,75,6.2,BR,1686624729
393,susehri,40.1644,38.0867,58.3,89,54,1.83,TR,1686624729
394,phalaborwa,-23.943,31.1411,60.08,60,55,3.4,ZA,1686624468
395,balabac,7.9868,117.0645,87.51,63,100,2.98,PH,1686624729
396,mpika,-11.8343,31.4529,54.82,74,25,2.55,ZM,1686624729
397,tabou,4.423,-7.3528,77.45,76,90,7.54,CI,1686624729
398,marsabit,2.3284,37.9899,59.31,83,93,12.03,KE,1686624729
399,hamilton,39.1834,-84.5333,58.05,74,20,4.61,US,1686624147
400,konstantinovka,49.6167,127.9833,79.74,53,62,6.4,RU,1686624730
401,batemans bay,-35.7167,150.1833,66.81,42,100,9.33,AU,1686624730
402,raga,8.4596,25.678,69.31,97,59,3.67,SS,1686624730
403,nawabganj,24.5911,88.271,93.11,50,0,9.06,BD,1686624730
404,morehead,37.2711,-87.1764,57.99,86,0,0.0,US,1686624730
405,baft,29.234,56.6057,73.09,28,3,2.44,IR,1686624730
406,alice springs,-23.7,133.8833,65.21,30,0,9.22,AU,1686624637
407,shagonar,51.5333,92.8,61.77,55,18,4.12,RU,1686624730
408,sao joao del rei,-21.1356,-44.2617,63.1,66,78,2.84,BR,1686624676
409,sisimiut,66.9395,-53.6735,32.11,88,31,7.29,GL,1686624548
410,storslett,69.7678,21.0247,46.4,76,40,10.36,NO,1686624730
411,rio grande,-32.035,-52.0986,46.56,68,6,9.64,BR,1686624589
412,half moon bay,37.4636,-122.4286,68.88,78,100,11.5,US,1686624731
413,takoradi,4.8845,-1.7554,76.1,73,65,5.93,GH,1686624588
414,lamar,33.6668,-95.5836,69.64,100,0,6.91,US,1686624731
415,maksi,23.2667,76.15,88.93,45,22,15.23,IN,1686624731
416,barvinkove,48.9097,37.0205,52.43,93,28,9.66,UA,1686624731
417,jacareacanga,-6.2222,-57.7528,75.76,81,87,1.25,BR,1686624731
418,muros,42.7762,-9.0603,63.09,92,72,3.47,ES,1686624731
419,abaetetuba,-1.7181,-48.8825,74.55,95,69,5.91,BR,1686624731
420,general roca,-39.0333,-67.5833,38.62,42,0,6.6,AR,1686624731
421,jinchang,38.4953,102.1739,80.31,15,0,11.74,CN,1686624731
422,maneadero,31.7167,-116.5667,64.09,74,5,5.01,MX,1686624731
423,hervey bay,-25.2986,152.8535,69.87,66,0,2.1,AU,1686624475
424,christchurch,-43.5333,172.6333,54.48,77,75,5.75,NZ,1686624732
425,palmer,42.1584,-72.3287,67.86,84,100,3.44,US,1686624732
426,auki,-8.7676,160.7034,83.89,75,35,2.75,SB,1686624732
427,deputatskiy,69.3,139.9,43.5,50,82,23.55,RU,1686624732
428,tazovskiy,67.4667,78.7,33.91,91,100,17.85,RU,1686624732
429,huambo,-12.7761,15.7392,55.2,62,7,6.91,AO,1686624732
430,granada,37.25,-3.25,58.95,70,64,3.67,ES,1686624732
431,lodja,-3.4833,23.4333,68.88,91,41,1.95,CD,1686624732
432,trairi,-3.2778,-39.2689,77.81,81,1,8.23,BR,1686624732
433,ixtapa,20.7,-105.2,81.63,78,20,10.36,MX,1686624732
434,ishigaki,24.3448,124.1572,78.93,100,75,18.41,JP,1686624732
435,akyab,20.15,92.9,81.28,84,100,9.42,MM,1686624733
436,rock island,41.45,-90.5168,64.78,78,100,4.61,US,1686624733
437,machiques,10.0644,-72.545,77.4,85,86,4.12,VE,1686624733
438,taua,-5.9667,-40.3,72.12,72,4,3.6,BR,1686624733
439,alexandria,31.2156,29.9553,68.54,75,0,4.34,EG,1686624503
440,alto araguaia,-17.3147,-53.2153,64.09,95,96,7.94,BR,1686624733
441,bima,-8.4667,118.7167,85.33,58,59,6.22,ID,1686624733
442,george,-33.963,22.4617,60.35,48,0,20.71,ZA,1686624733
443,urucui,-7.2294,-44.5561,77.74,52,8,6.73,BR,1686624733
444,krasnoborsk,61.5598,45.934,60.35,60,72,8.37,RU,1686624733
445,izumo,35.3667,132.7667,80.49,69,75,12.66,JP,1686624734
446,soe,-9.8607,124.284,78.78,39,60,10.2,ID,1686624734
447,nichlaul,27.3167,83.7333,93.18,48,7,11.14,IN,1686624734
448,ust-maya,60.4167,134.5333,49.98,59,97,7.9,RU,1686624734
449,tarragona,41.129,1.249,72.34,74,0,3.44,ES,1686624734
450,allapalli,19.4167,80.0667,98.55,32,50,10.89,IN,1686624734
451,touros,-5.1989,-35.4608,75.33,89,4,10.13,BR,1686624734
452,terra rica,-22.7094,-52.6169,57.22,95,100,8.21,BR,1686624734
453,la asuncion,11.0333,-63.8628,80.33,94,53,10.36,VE,1686624734
454,skibbereen,51.55,-9.2667,58.1,85,98,3.76,IE,1686624734
455,anadyr,64.75,177.4833,63.1,48,0,6.71,RU,1686624734
456,moranbah,-22.0016,148.0466,79.59,37,35,5.28,AU,1686624735
457,contamana,-7.3333,-75.0167,74.79,91,8,2.06,PE,1686624735
458,shahreza,32.0339,51.8794,76.3,24,1,1.54,IR,1686624720
459,olafsvik,64.8945,-23.7142,45.64,83,74,7.85,IS,1686624735
460,wasilla,61.5814,-149.4394,51.94,76,100,8.05,US,1686624735
461,banyo,6.75,11.8167,63.91,97,100,4.07,CM,1686624735
462,nantucket,41.2835,-70.0995,66.25,100,100,12.66,US,1686624440
463,hanna,51.6334,-111.9018,71.62,60,53,5.82,CA,1686624679
464,zaozerne,45.1582,33.2787,63.95,88,99,3.94,UA,1686624735
465,la libertad,-2.2333,-80.9,77.52,80,92,9.53,EC,1686624736
466,klaksvik,62.2266,-6.589,43.72,70,99,1.97,FO,1686624736
467,glendive,47.1053,-104.7125,73.02,49,0,4.61,US,1686624736
468,virginia beach,36.8529,-75.978,76.01,89,75,5.75,US,1686624345
469,cochrane,51.1834,-114.4687,76.24,41,0,13.8,CA,1686624603
470,zeya,53.75,127.2667,77.99,41,100,4.52,RU,1686624736
471,westport,41.1415,-73.3579,68.32,93,100,8.05,US,1686624633
472,lavrentiya,65.5833,-171.0,45.19,75,97,8.39,RU,1686624736
473,nova londrina,-22.7658,-52.985,56.03,94,100,10.42,BR,1686624737
474,buchanan,5.8808,-10.0467,76.64,83,78,6.42,LR,1686624737
475,ust-ishim,57.6935,71.1665,54.93,42,8,6.58,RU,1686624737
476,kibala,9.1104,18.3463,74.86,82,100,3.49,TD,1686624737
477,kroya,-7.6331,109.2461,82.09,76,100,11.39,ID,1686624737
478,kamaishi,39.2667,141.8833,68.68,89,91,4.07,JP,1686624457
479,najran,17.4924,44.1277,86.65,30,75,4.63,SA,1686624738
480,asyut,27.181,31.1837,82.58,27,2,8.66,EG,1686624738
481,bokoro,12.3807,17.0568,77.54,69,100,3.94,TD,1686624738
482,cururupu,-1.8283,-44.8683,74.41,97,64,4.36,BR,1686624738
483,sao gabriel da cachoeira,-0.1303,-67.0892,77.31,81,100,1.1,BR,1686624738
484,vasto,42.1243,14.7059,66.15,80,4,6.02,IT,1686624738
485,along,28.1667,94.7667,80.94,81,85,1.74,IN,1686624738
486,mahon,39.8885,4.2658,68.56,100,0,4.61,ES,1686624738
487,sabang,5.8933,95.3214,83.77,72,40,16.24,ID,1686624738
488,gornyye klyuchi,45.25,133.5,70.32,68,91,4.56,RU,1686624738
489,hurricane,37.1753,-113.2899,70.32,37,16,4.83,US,1686624456
490,tawau,4.2498,117.8871,87.93,72,8,2.42,MY,1686624738
491,hirado,33.3597,129.5531,73.47,78,100,2.44,JP,1686624739
492,bhainsdehi,21.6467,77.6325,85.98,50,59,13.78,IN,1686624739
493,belaya gora,68.5333,146.4167,50.32,33,58,14.83,RU,1686624739
494,ventspils,57.3894,21.5606,39.13,100,0,0.0,LV,1686624739
495,dahuk,36.8695,42.994,78.13,36,23,2.35,IQ,1686624739
496,muravlenko,63.7898,74.523,43.77,51,13,17.87,RU,1686624739
497,sitka,57.0531,-135.33,53.49,62,75,13.8,US,1686624739
498,le port,-20.9373,55.2919,72.9,88,8,8.28,RE,1686624739
499,sierra vista,31.5545,-110.3037,78.85,12,0,12.66,US,1686624496
500,surt,31.2089,16.5887,70.05,84,0,6.22,LY,1686624739
501,carutapera,-1.195,-46.02,76.19,93,65,6.51,BR,1686624739
502,barreiras,-12.1528,-44.99,74.1,46,66,2.48,BR,1686624598
503,maniitsoq,65.4167,-52.9,33.89,73,62,5.37,GL,1686624740
504,miri,4.4148,114.0089,86.14,79,40,3.44,MY,1686624740
505,korla,41.7597,86.1469,91.53,17,95,6.4,CN,1686624740
506,camargo,27.6667,-105.1667,89.71,9,87,13.53,MX,1686624740
507,muli,2.9167,73.5667,83.84,76,97,13.47,MV,1686624740
508,sembakung,3.8167,117.25,90.73,57,17,1.54,ID,1686624740
509,malvern,34.3623,-92.813,70.52,86,100,2.98,US,1686624740
510,ngunguru,-35.6167,174.5,59.83,59,0,10.16,NZ,1686624740
511,haapiti,-17.5667,-149.8667,83.93,67,13,17.02,PF,1686624740
512,nchelenge,-9.3451,28.734,65.52,59,31,5.12,ZM,1686624740
513,west wendover,40.7391,-114.0733,61.81,67,100,19.57,US,1686624741
514,la paz,-16.5,-68.15,43.57,84,1,3.44,BO,1686624741
515,maku,39.2911,44.4521,68.29,56,55,2.91,IR,1686624741
516,camopi,3.1655,-52.3158,71.15,99,10,1.54,GF,1686624741
517,uruzgan,32.8333,66.0,79.86,18,0,4.81,AF,1686624741
518,margate,51.3813,1.3862,62.31,86,0,4.0,GB,1686624741
519,gawler,-34.6,138.7333,60.49,75,35,19.28,AU,1686624741
520,bonavista,48.6499,-53.1147,40.66,96,100,22.08,CA,1686624741
521,paamiut,61.994,-49.6678,34.81,94,96,6.42,GL,1686624741
522,shingu,33.7333,135.9833,82.98,61,100,2.08,JP,1686624741
523,mamontovo,52.7055,81.6244,64.53,69,39,6.98,RU,1686624741
524,atasu,48.6814,71.6433,75.24,26,10,6.49,KZ,1686624742
525,saint anthony,45.0205,-93.218,73.29,43,0,5.75,US,1686624742
526,ust-tsilma,65.441,52.1498,56.7,71,98,7.83,RU,1686624742
527,manakara,-22.1333,48.0167,65.1,94,16,5.12,MG,1686624742
528,reconquista,-29.15,-59.65,42.03,50,0,6.08,AR,1686624742
529,nguru,12.8791,10.4526,86.56,49,7,7.31,NG,1686624742
530,shyroke,47.6917,33.2571,57.83,88,99,11.39,UA,1686624742
531,diapaga,12.0708,1.7889,77.52,79,98,4.43,BF,1686624742
532,iquitos,-3.7481,-73.2472,75.24,94,75,1.14,PE,1686624742
533,honningsvag,70.9821,25.9704,42.55,75,75,24.16,NO,1686624742
534,saldanha,-33.0117,17.9442,55.45,83,100,17.78,ZA,1686624742
535,college,64.8569,-147.8028,62.92,43,75,17.27,US,1686624743
536,helong,42.5397,128.9972,72.14,53,98,4.09,CN,1686624743
537,toccoa,34.5773,-83.3324,69.37,77,0,6.91,US,1686624743
538,mahajanga,-15.7167,46.3167,69.82,100,20,5.75,MG,1686624743
539,angoche,-16.2325,39.9086,66.52,93,10,6.24,MZ,1686624743
540,domoni,-12.2569,44.5319,74.28,79,23,2.21,KM,1686624743
541,keningau,5.3378,116.1602,89.74,55,25,1.79,MY,1686624743
542,caboolture,-27.0833,152.95,76.05,45,9,2.24,AU,1686624743
543,pontianak,-0.0333,109.3333,85.98,66,20,3.44,ID,1686624743
544,lucapa,-8.4192,20.7447,64.47,42,75,2.57,AO,1686624463
545,fayaoue,-20.65,166.5333,73.54,67,8,14.58,NC,1686624743
546,khromtau,50.2503,58.4347,60.64,52,100,22.46,KZ,1686624744
547,williston,48.147,-103.618,74.03,46,93,2.08,US,1686624721
548,ambovombe,-25.1667,46.0833,63.01,84,2,10.67,MG,1686624744
549,ellensburg,46.9965,-120.5479,91.04,41,0,17.27,US,1686624744
550,okhotsk,59.3833,143.3,47.46,85,91,12.12,RU,1686624593
551,liku,-0.7275,119.8922,82.62,81,100,1.07,ID,1686624744
552,aripuana,-9.1667,-60.6333,77.47,77,79,0.78,BR,1686624744
553,garissa,-0.4536,39.6401,72.75,87,48,9.53,KE,1686624744
554,guarapari,-20.6667,-40.4975,73.89,86,63,9.42,BR,1686624744
555,san quintin,30.4833,-115.95,61.79,84,9,13.44,MX,1686624744
556,saint-denis,48.9167,2.3333,66.15,87,0,8.05,FR,1686624744
557,wewak,-3.5534,143.6268,83.57,76,100,3.18,PG,1686624744
558,gijon,43.5357,-5.6615,64.0,95,91,11.01,ES,1686624745
559,itapecerica,-20.4725,-45.1256,68.4,50,97,2.62,BR,1686624487
560,shimoda,34.6667,138.95,79.11,86,86,7.02,JP,1686624745
561,hare bay,48.8499,-54.0148,45.75,95,100,18.3,CA,1686624745
562,kloulklubed,7.0419,134.2556,75.7,78,81,8.43,PW,1686624745
563,farmington,36.7281,-108.2187,74.08,19,20,13.8,US,1686624520
564,iracoubo,5.4802,-53.2011,78.15,86,92,9.13,GF,1686624745
565,tougan,13.0667,-3.0667,78.49,72,100,7.18,BF,1686624745
566,bandarbeyla,9.4942,50.8122,80.28,70,100,29.35,SO,1686624745
567,cabatuan,10.8794,122.486,88.48,62,100,7.49,PH,1686624745
568,axim,4.8699,-2.2405,76.84,71,84,5.64,GH,1686624745
569,monrovia,6.3005,-10.7969,76.77,81,100,10.65,LR,1686624745
570,novosokolniki,56.3463,30.1578,48.97,78,4,3.87,RU,1686624746
571,manyoni,-5.7467,34.8382,58.5,87,89,2.84,TZ,1686624746
572,mitu,1.1983,-70.1733,73.53,95,93,0.51,CO,1686624746
573,khasan,42.4308,130.6434,63.64,81,88,6.82,RU,1686624746
574,conceicao da barra,-18.5933,-39.7322,72.37,87,0,6.55,BR,1686624746
575,rajpur,22.3,74.35,88.66,50,51,9.75,IN,1686624746
576,roebourne,-20.7833,117.1333,75.18,27,8,20.45,AU,1686624746
577,acapulco,16.8634,-99.8901,82.9,78,24,5.88,MX,1686624746
578,sobolevo,54.4299,31.8996,46.87,83,86,7.11,RU,1686624746
579,fare,-16.7,-151.0167,80.91,74,23,17.49,PF,1686624746
580,rayong,12.8333,101.4333,88.79,77,99,11.16,TH,1686624746
